Time(ms)	Big Toe D	Meta 1 D	Meta 5 D 	Heel D	GDX	GDY	GDZ	ADX	ADY	ADZ	HDX	HDY	HDZ
3530	10,4932	10,4932	0,0000	104,9318	-60	101	-89	-78	29	215	26	-17	-153
3540	10,4932	10,4932	10,4932	52,4659	-53	112	-103	-70	28	219	26	-17	-153
3550	0,0000	0,0000	0,0000	52,4659	-52	116	-94	-75	29	221	26	-17	-154
3560	0,0000	10,4932	10,4932	52,4659	-62	114	-86	-78	34	223	27	-17	-154
3570	10,4932	10,4932	10,4932	52,4659	-71	123	-115	-71	30	219	26	-16	-153
3580	0,0000	10,4932	10,4932	52,4659	-58	83	-84	-83	30	219	27	-17	-153
3590	0,0000	10,4932	0,0000	52,4659	-51	84	-95	-74	32	215	26	-17	-154
3600	0,0000	10,4932	10,4932	52,4659	-63	40	-73	-80	30	215	27	-18	-153
3610	10,4932	10,4932	0,0000	94,4386	-50	34	-61	-71	29	214	27	-16	-153
3640	0,0000	10,4932	0,0000	52,4659	-51	-12	-84	-78	32	220	26	-17	-153
3650	10,4932	10,4932	0,0000	83,9454	-47	-19	-76	-75	29	219	27	-16	-153
3660	10,4932	10,4932	0,0000	52,4659	-52	-27	-75	-77	30	215	27	-17	-153
3670	0,0000	10,4932	10,4932	52,4659	-57	-40	-59	-75	28	219	27	-16	-154
3680	0,0000	10,4932	10,4932	52,4659	-59	-38	-47	-78	31	224	27	-17	-154
3690	10,4932	0,0000	0,0000	73,4523	-59	-38	-47	-77	32	218	27	-16	-154
3700	0,0000	10,4932	10,4932	52,4659	-42	-25	-58	-79	32	217	27	-17	-153
3710	0,0000	10,4932	10,4932	52,4659	-57	-41	-56	-76	33	225	26	-17	-154
3720	0,0000	10,4932	0,0000	62,9591	-49	-42	-47	-73	33	216	27	-16	-153
3730	0,0000	10,4932	10,4932	62,9591	-43	-25	-49	-78	31	220	27	-17	-153
3760	0,0000	10,4932	10,4932	52,4659	-48	-21	-73	-86	32	220	27	-16	-153
3770	0,0000	10,4932	0,0000	52,4659	-56	-18	-77	-82	28	220	28	-17	-154
3780	10,4932	10,4932	10,4932	52,4659	-80	-31	-81	-79	29	224	26	-17	-153
3790	0,0000	10,4932	10,4932	52,4659	-70	-19	-74	-77	32	221	27	-17	-153
3800	0,0000	10,4932	0,0000	52,4659	-70	-2	-74	-75	33	213	27	-16	-153
3810	10,4932	10,4932	0,0000	115,4250	-73	-1	-56	-75	32	218	26	-17	-153
3820	0,0000	10,4932	10,4932	52,4659	-85	34	-75	-75	32	220	27	-17	-154
3830	0,0000	10,4932	0,0000	52,4659	-70	44	-83	-77	32	218	27	-17	-153
3840	0,0000	10,4932	10,4932	52,4659	-70	44	-83	-77	30	214	27	-16	-153
3850	10,4932	10,4932	10,4932	62,9591	-68	17	-80	-77	32	213	27	-16	-153
3860	0,0000	10,4932	10,4932	115,4250	-72	6	-73	-78	32	216	28	-16	-154
3890	10,4932	10,4932	10,4932	52,4659	-60	-6	-65	-76	31	219	27	-17	-153
3900	0,0000	10,4932	0,0000	52,4659	-61	-17	-69	-75	32	220	27	-17	-153
3910	0,0000	10,4932	10,4932	41,9727	-58	-11	-60	-68	30	218	27	-17	-153
3920	10,4932	0,0000	10,4932	52,4659	-60	-18	-58	-72	31	219	26	-17	-153
3930	0,0000	10,4932	10,4932	41,9727	-71	-13	-63	-80	33	222	27	-16	-154
3940	0,0000	10,4932	0,0000	125,9182	-56	-24	-51	-80	35	218	27	-16	-153
3950	0,0000	10,4932	0,0000	94,4386	-58	-18	-69	-73	30	218	27	-17	-153
3960	10,4932	10,4932	0,0000	31,4795	-59	-45	-73	-83	28	219	27	-17	-153
3970	10,4932	10,4932	10,4932	31,4795	-62	-46	-55	-77	30	216	27	-16	-153
3980	0,0000	10,4932	0,0000	83,9454	-66	-60	-58	-76	31	215	27	-16	-153
3990	0,0000	10,4932	10,4932	41,9727	-68	-54	-64	-77	28	218	27	-18	-153
4000	0,0000	10,4932	10,4932	41,9727	-68	-54	-64	-76	32	215	26	-16	-154
4010	10,4932	10,4932	10,4932	41,9727	-75	-53	-83	-78	33	221	27	-17	-153
4020	0,0000	10,4932	10,4932	41,9727	-70	-26	-85	-80	31	217	28	-17	-153
4030	0,0000	10,4932	10,4932	41,9727	-72	-26	-72	-84	30	218	27	-17	-153
4060	10,4932	10,4932	10,4932	31,4795	-54	-70	-53	-78	26	228	27	-16	-153
4070	0,0000	10,4932	10,4932	31,4795	-53	-59	-64	-76	27	223	27	-17	-153
4080	0,0000	10,4932	10,4932	31,4795	-54	-53	-50	-79	30	216	27	-17	-153
4090	0,0000	10,4932	10,4932	31,4795	-52	-64	-55	-77	29	219	27	-15	-153
4100	0,0000	10,4932	0,0000	31,4795	-59	-95	-72	-80	30	218	27	-17	-154
4110	0,0000	10,4932	10,4932	31,4795	-60	-95	-85	-76	28	220	27	-16	-153
4120	0,0000	10,4932	10,4932	31,4795	-64	-86	-78	-78	30	221	27	-17	-154
4130	10,4932	10,4932	10,4932	31,4795	-74	-76	-82	-80	29	218	27	-16	-154
4140	10,4932	10,4932	10,4932	20,9864	-73	-69	-66	-78	29	216	26	-17	-154
4150	0,0000	10,4932	10,4932	20,9864	-73	-69	-66	-74	29	215	27	-16	-154
4160	0,0000	10,4932	0,0000	20,9864	-71	-68	-64	-73	26	220	27	-17	-153
4190	0,0000	10,4932	10,4932	20,9864	-64	-38	-66	-78	27	221	26	-17	-153
4200	0,0000	10,4932	10,4932	20,9864	-68	-42	-56	-80	26	222	27	-17	-154
4210	10,4932	10,4932	10,4932	20,9864	-67	-68	-70	-74	35	215	27	-16	-154
4220	0,0000	10,4932	10,4932	20,9864	-60	-107	-90	-74	31	221	27	-17	-153
4230	0,0000	10,4932	10,4932	20,9864	-56	-106	-96	-77	33	224	27	-16	-153
4240	0,0000	10,4932	0,0000	20,9864	-66	-75	-68	-79	31	223	26	-17	-153
4250	10,4932	10,4932	10,4932	20,9864	-60	-63	-69	-76	29	218	27	-16	-153
4260	0,0000	10,4932	0,0000	10,4932	-57	-55	-78	-76	27	224	26	-17	-153
4270	0,0000	10,4932	0,0000	20,9864	-73	-53	-79	-75	31	222	26	-16	-153
4280	0,0000	10,4932	10,4932	20,9864	-82	-17	-81	-79	30	224	26	-16	-154
4310	0,0000	10,4932	10,4932	20,9864	-73	-11	-60	-74	31	218	27	-16	-153
4320	0,0000	10,4932	10,4932	20,9864	-61	-41	-50	-76	36	225	27	-16	-152
4330	0,0000	10,4932	10,4932	20,9864	-55	-70	-59	-74	30	222	26	-15	-152
4340	10,4932	10,4932	0,0000	20,9864	-56	-88	-70	-82	30	220	27	-17	-153
4350	0,0000	10,4932	10,4932	20,9864	-55	-98	-76	-77	27	219	26	-17	-153
4360	0,0000	10,4932	0,0000	10,4932	-69	-118	-83	-79	30	222	26	-16	-154
4370	0,0000	10,4932	10,4932	10,4932	-59	-131	-92	-73	33	217	27	-16	-153
4380	10,4932	10,4932	0,0000	10,4932	-50	-141	-94	-76	29	222	26	-16	-153
4390	0,0000	10,4932	10,4932	10,4932	-61	-164	-90	-76	30	222	27	-16	-153
4400	0,0000	10,4932	10,4932	20,9864	-55	-138	-86	-71	32	225	26	-16	-154
4410	0,0000	10,4932	10,4932	10,4932	-52	-113	-84	-72	30	221	26	-17	-153
4440	10,4932	10,4932	10,4932	10,4932	-91	-97	-84	-75	29	224	25	-15	-153
4450	10,4932	10,4932	10,4932	10,4932	-87	-98	-74	-73	29	215	25	-16	-154
4460	10,4932	10,4932	0,0000	10,4932	-87	-98	-74	-75	31	222	26	-16	-152
4470	0,0000	10,4932	10,4932	10,4932	-89	-88	-92	-74	30	221	26	-16	-153
4480	0,0000	10,4932	0,0000	10,4932	-85	-87	-93	-71	23	215	25	-15	-154
4490	10,4932	10,4932	10,4932	10,4932	-104	-69	-78	-75	32	216	26	-16	-153
4500	0,0000	10,4932	0,0000	0,0000	-102	-88	-89	-78	33	220	26	-16	-153
4510	0,0000	10,4932	10,4932	0,0000	-97	-102	-90	-73	31	216	26	-16	-153
4520	10,4932	10,4932	10,4932	0,0000	-78	-122	-83	-73	30	220	26	-16	-153
4530	10,4932	10,4932	10,4932	0,0000	-69	-134	-93	-72	26	218	25	-16	-154
4560	0,0000	10,4932	10,4932	0,0000	-62	-137	-99	-73	28	217	26	-16	-153
4570	0,0000	10,4932	10,4932	0,0000	-56	-134	-96	-74	25	215	25	-15	-154
4580	0,0000	10,4932	10,4932	0,0000	-67	-136	-94	-73	28	222	25	-16	-153
4590	0,0000	10,4932	10,4932	0,0000	-63	-116	-85	-75	32	218	26	-16	-153
4600	0,0000	10,4932	10,4932	0,0000	-62	-117	-89	-72	30	220	25	-16	-153
4610	10,4932	10,4932	10,4932	10,4932	-72	-117	-85	-74	31	217	25	-16	-154
4620	0,0000	10,4932	10,4932	10,4932	-72	-117	-85	-73	29	221	25	-16	-153
4630	0,0000	10,4932	10,4932	10,4932	-59	-108	-97	-73	32	220	25	-16	-153
4640	0,0000	10,4932	10,4932	10,4932	-56	-69	-69	-73	31	225	25	-16	-154
4650	0,0000	10,4932	0,0000	10,4932	-62	-64	-63	-71	30	223	25	-17	-153
4680	0,0000	10,4932	10,4932	0,0000	-71	-41	-74	-71	32	221	25	-17	-154
4690	10,4932	10,4932	0,0000	0,0000	-79	-28	-67	-74	31	223	26	-16	-154
4700	10,4932	10,4932	0,0000	0,0000	-69	-8	-71	-74	30	221	25	-15	-154
4710	0,0000	10,4932	10,4932	0,0000	-66	-7	-85	-74	29	218	25	-16	-154
4720	0,0000	10,4932	10,4932	0,0000	-59	16	-73	-73	26	215	25	-16	-153
4730	0,0000	10,4932	0,0000	0,0000	-63	28	-61	-76	28	216	25	-15	-153
4740	0,0000	10,4932	10,4932	0,0000	-67	31	-77	-72	30	220	25	-15	-153
4750	0,0000	10,4932	10,4932	0,0000	-71	30	-87	-74	36	221	26	-15	-154
4760	0,0000	10,4932	10,4932	0,0000	-75	17	-72	-73	32	221	25	-16	-154
4770	0,0000	10,4932	10,4932	0,0000	-75	17	-72	-75	31	221	26	-15	-154
4780	10,4932	10,4932	10,4932	0,0000	-62	7	-69	-74	29	221	26	-15	-153
4810	10,4932	10,4932	10,4932	0,0000	-71	17	-71	-78	29	225	25	-16	-154
4820	0,0000	10,4932	10,4932	0,0000	-69	15	-67	-74	30	221	25	-16	-153
4830	0,0000	10,4932	10,4932	0,0000	-68	-12	-62	-82	28	227	25	-15	-153
4840	0,0000	10,4932	10,4932	0,0000	-50	-44	-45	-77	31	223	25	-16	-153
4850	0,0000	10,4932	0,0000	0,0000	-53	-59	-50	-76	33	217	26	-16	-154
4860	10,4932	10,4932	10,4932	10,4932	-61	-104	-90	-71	24	220	26	-16	-153
4870	0,0000	10,4932	0,0000	0,0000	-81	-111	-89	-66	28	219	25	-15	-154
4880	10,4932	20,9864	10,4932	10,4932	-83	-106	-88	-75	23	219	25	-15	-153
4890	10,4932	10,4932	10,4932	10,4932	-79	-91	-77	-76	29	221	26	-16	-154
4900	10,4932	10,4932	0,0000	0,0000	-69	-92	-89	-71	29	217	26	-16	-153
4930	0,0000	10,4932	10,4932	0,0000	-66	-88	-70	-79	32	222	26	-16	-153
4940	0,0000	20,9864	10,4932	0,0000	-55	-65	-47	-74	29	224	26	-16	-154
4950	0,0000	10,4932	10,4932	0,0000	-64	-83	-68	-76	28	221	25	-15	-153
4960	0,0000	10,4932	10,4932	0,0000	-59	-77	-70	-81	31	219	25	-16	-153
4970	0,0000	10,4932	0,0000	0,0000	-78	-75	-78	-76	31	220	25	-15	-153
4980	10,4932	10,4932	10,4932	0,0000	-64	-82	-84	-76	31	220	26	-16	-154
4990	10,4932	10,4932	10,4932	0,0000	-60	-92	-88	-76	30	222	25	-15	-153
5000	0,0000	10,4932	10,4932	0,0000	-52	-116	-85	-74	29	215	25	-16	-153
5010	10,4932	10,4932	10,4932	0,0000	-41	-144	-80	-74	28	212	25	-15	-154
5020	10,4932	10,4932	0,0000	0,0000	-34	-153	-81	-70	30	216	26	-16	-154
5030	0,0000	20,9864	10,4932	0,0000	-24	-114	-80	-70	29	223	25	-15	-153
5060	0,0000	10,4932	0,0000	10,4932	-46	-38	-36	-79	27	222	25	-15	-153
5070	0,0000	20,9864	0,0000	0,0000	-64	-32	-44	-72	33	220	25	-15	-153
5080	10,4932	10,4932	10,4932	0,0000	-64	-32	-44	-69	28	222	24	-15	-153
5090	10,4932	20,9864	0,0000	10,4932	-59	-21	-54	-73	31	223	26	-15	-153
5100	0,0000	10,4932	0,0000	20,9864	-62	49	-83	-73	32	215	25	-15	-153
5110	0,0000	20,9864	10,4932	10,4932	-73	68	-91	-83	27	219	25	-15	-153
5120	0,0000	10,4932	10,4932	10,4932	-64	40	-81	-76	28	224	26	-16	-153
5130	10,4932	10,4932	0,0000	10,4932	-54	19	-56	-76	29	219	25	-16	-153
5140	0,0000	20,9864	0,0000	10,4932	-37	11	-68	-70	29	222	24	-16	-154
5150	0,0000	10,4932	10,4932	10,4932	-43	-25	-78	-74	31	222	25	-16	-153
5180	10,4932	10,4932	10,4932	0,0000	-61	-88	-88	-77	32	217	25	-15	-154
5190	10,4932	10,4932	10,4932	10,4932	-63	-79	-67	-71	28	216	25	-15	-153
5200	0,0000	10,4932	10,4932	0,0000	-55	-90	-88	-75	29	219	25	-15	-153
5210	0,0000	10,4932	10,4932	0,0000	-44	-90	-98	-78	23	223	25	-16	-153
5220	0,0000	10,4932	10,4932	10,4932	-42	-97	-105	-74	26	219	25	-15	-154
5230	0,0000	10,4932	0,0000	0,0000	-42	-97	-97	-78	31	221	25	-15	-154
5240	0,0000	10,4932	10,4932	10,4932	-50	-118	-97	-73	27	216	25	-15	-154
5250	10,4932	10,4932	10,4932	10,4932	-56	-164	-99	-74	26	217	25	-15	-154
5260	10,4932	20,9864	10,4932	10,4932	-59	-142	-99	-69	31	217	24	-16	-154
5270	0,0000	10,4932	10,4932	0,0000	-50	-129	-104	-70	24	219	25	-15	-154
5300	10,4932	20,9864	0,0000	0,0000	-53	-103	-83	-75	30	223	24	-15	-154
5310	0,0000	10,4932	10,4932	10,4932	-46	-85	-74	-79	29	224	25	-15	-153
5320	0,0000	10,4932	0,0000	0,0000	-43	-75	-67	-73	32	219	24	-15	-153
5330	10,4932	10,4932	0,0000	10,4932	-48	-47	-62	-71	17	227	24	-16	-153
5340	10,4932	10,4932	10,4932	10,4932	-48	-56	-69	-69	29	221	25	-15	-153
5350	0,0000	10,4932	10,4932	0,0000	-55	-17	-58	-74	28	228	25	-16	-154
5360	0,0000	20,9864	0,0000	0,0000	-57	31	-75	-68	33	224	25	-15	-153
5370	0,0000	10,4932	10,4932	0,0000	-56	74	-85	-73	35	223	24	-15	-154
5380	10,4932	10,4932	0,0000	0,0000	-68	86	-89	-75	31	221	24	-16	-154
5390	10,4932	10,4932	10,4932	0,0000	-68	86	-89	-75	33	223	25	-15	-153
5400	0,0000	10,4932	10,4932	0,0000	-68	89	-90	-73	31	217	25	-15	-153
5430	0,0000	10,4932	0,0000	0,0000	-90	37	-79	-75	32	218	25	-16	-153
5440	0,0000	10,4932	10,4932	0,0000	-88	23	-69	-73	32	217	24	-15	-153
5450	0,0000	10,4932	10,4932	0,0000	-78	4	-54	-72	31	224	26	-15	-153
5460	0,0000	10,4932	0,0000	0,0000	-73	11	-39	-71	28	221	25	-15	-153
5470	0,0000	10,4932	0,0000	0,0000	-72	-12	-54	-76	27	222	25	-15	-154
5480	0,0000	10,4932	10,4932	0,0000	-72	-15	-50	-73	30	221	25	-15	-153
5490	10,4932	10,4932	0,0000	0,0000	-57	-21	-60	-76	27	220	25	-15	-153
5500	0,0000	10,4932	0,0000	0,0000	-80	-19	-67	-68	30	223	26	-16	-153
5510	0,0000	20,9864	0,0000	0,0000	-70	-44	-69	-73	27	221	24	-15	-153
5520	0,0000	20,9864	10,4932	0,0000	-57	-53	-63	-71	27	217	24	-15	-154
5530	0,0000	20,9864	0,0000	0,0000	-48	-46	-57	-72	32	222	25	-15	-153
5560	0,0000	20,9864	10,4932	0,0000	-56	-20	-69	-72	30	218	24	-16	-154
5570	0,0000	10,4932	10,4932	0,0000	-49	-7	-69	-67	28	218	25	-14	-154
5580	10,4932	10,4932	10,4932	0,0000	-69	-21	-94	-72	28	222	25	-15	-154
5590	0,0000	20,9864	10,4932	0,0000	-69	-8	-97	-74	28	219	25	-15	-153
5600	0,0000	20,9864	10,4932	0,0000	-48	12	-69	-74	26	215	25	-15	-153
5610	10,4932	20,9864	10,4932	0,0000	-45	8	-78	-78	31	217	25	-16	-153
5620	0,0000	20,9864	0,0000	0,0000	-43	3	-62	-75	31	220	24	-15	-153
5630	0,0000	10,4932	10,4932	0,0000	-54	-6	-70	-72	24	221	25	-15	-153
5640	0,0000	20,9864	0,0000	0,0000	-50	7	-49	-73	28	223	24	-16	-153
5650	0,0000	20,9864	10,4932	0,0000	-50	18	-58	-70	28	220	26	-14	-153
5680	0,0000	20,9864	10,4932	0,0000	-54	18	-73	-75	34	222	25	-16	-154
5690	10,4932	10,4932	0,0000	0,0000	-51	-1	-68	-73	31	219	25	-16	-154
5700	10,4932	10,4932	0,0000	0,0000	-51	-1	-68	-75	30	221	25	-15	-154
5710	0,0000	10,4932	0,0000	0,0000	-47	5	-72	-75	32	220	25	-15	-153
5720	0,0000	20,9864	10,4932	0,0000	-57	12	-64	-75	32	217	25	-15	-154
5730	10,4932	20,9864	10,4932	0,0000	-62	-23	-56	-72	26	223	25	-15	-154
5740	10,4932	10,4932	10,4932	0,0000	-66	-42	-75	-77	34	222	25	-15	-153
5750	0,0000	20,9864	10,4932	0,0000	-53	-7	-75	-75	32	223	24	-16	-154
5760	0,0000	20,9864	10,4932	0,0000	-55	2	-65	-73	27	220	25	-15	-154
5770	0,0000	20,9864	0,0000	0,0000	-53	-8	-80	-75	31	220	26	-15	-153
5780	0,0000	20,9864	10,4932	0,0000	-54	-28	-79	-73	25	223	25	-14	-154
5810	0,0000	20,9864	0,0000	0,0000	-44	-26	-67	-71	31	222	25	-16	-153
5820	0,0000	20,9864	10,4932	0,0000	-42	-35	-61	-76	31	220	25	-15	-153
5830	0,0000	20,9864	0,0000	0,0000	-31	-46	-58	-75	31	218	25	-15	-153
5840	0,0000	20,9864	10,4932	0,0000	-18	-35	-59	-74	28	221	26	-16	-154
5850	0,0000	20,9864	0,0000	0,0000	-18	-35	-59	-74	32	221	25	-15	-153
5860	10,4932	20,9864	0,0000	0,0000	-28	-48	-59	-78	29	220	25	-15	-154
5870	0,0000	20,9864	10,4932	0,0000	-30	-29	-57	-72	29	225	25	-15	-153
5880	0,0000	20,9864	10,4932	0,0000	-40	-18	-55	-75	31	224	25	-15	-154
5890	0,0000	20,9864	10,4932	0,0000	-37	-22	-41	-75	35	220	25	-15	-153
5900	0,0000	20,9864	0,0000	0,0000	-43	-13	-39	-70	31	221	26	-15	-154
5930	10,4932	20,9864	0,0000	0,0000	-68	25	-67	-71	29	218	26	-15	-153
5940	0,0000	20,9864	0,0000	0,0000	-53	31	-62	-77	32	216	25	-16	-154
5950	0,0000	20,9864	0,0000	0,0000	-53	34	-42	-76	29	220	25	-15	-152
5960	0,0000	20,9864	10,4932	0,0000	-39	52	-70	-74	28	221	25	-15	-154
5970	10,4932	20,9864	0,0000	0,0000	-39	66	-69	-73	28	221	26	-14	-154
5980	10,4932	20,9864	0,0000	10,4932	-31	91	-79	-79	34	228	25	-15	-153
5990	0,0000	20,9864	10,4932	10,4932	-33	80	-78	-75	30	223	26	-15	-153
6000	0,0000	20,9864	0,0000	0,0000	-41	56	-73	-72	24	221	26	-15	-154
6010	10,4932	20,9864	10,4932	10,4932	-41	56	-73	-75	27	224	25	-15	-154
6020	0,0000	20,9864	10,4932	10,4932	-39	45	-77	-73	25	218	26	-15	-154
6030	0,0000	20,9864	10,4932	10,4932	-30	53	-77	-75	31	214	26	-15	-153
6060	10,4932	20,9864	10,4932	10,4932	-39	73	-75	-79	34	220	26	-15	-154
6070	0,0000	20,9864	10,4932	10,4932	-42	78	-75	-72	32	219	25	-15	-153
6080	0,0000	20,9864	10,4932	10,4932	-53	82	-88	-75	29	213	26	-15	-153
6090	0,0000	20,9864	10,4932	10,4932	-48	89	-91	-72	27	216	26	-15	-154
6100	0,0000	20,9864	10,4932	10,4932	-42	82	-85	-72	27	220	26	-15	-153
6110	0,0000	20,9864	10,4932	10,4932	-43	89	-75	-75	27	217	26	-15	-153
6120	0,0000	20,9864	10,4932	10,4932	-54	73	-74	-72	24	219	26	-14	-153
6130	10,4932	20,9864	10,4932	10,4932	-50	81	-74	-76	33	220	26	-15	-153
6140	10,4932	20,9864	0,0000	10,4932	-53	44	-57	-73	31	221	27	-16	-154
6150	0,0000	20,9864	10,4932	10,4932	-53	83	-68	-78	29	222	26	-16	-154
6180	0,0000	20,9864	10,4932	10,4932	-63	120	-72	-72	28	219	27	-15	-154
6190	0,0000	20,9864	10,4932	10,4932	-44	125	-79	-74	26	219	26	-15	-153
6200	0,0000	20,9864	10,4932	10,4932	-52	110	-66	-77	27	223	27	-15	-153
6210	0,0000	20,9864	0,0000	20,9864	-37	125	-61	-74	31	220	26	-15	-153
6220	10,4932	20,9864	10,4932	10,4932	-39	118	-63	-74	26	220	27	-15	-153
6230	0,0000	20,9864	10,4932	10,4932	-14	102	-65	-80	29	217	28	-15	-154
6240	0,0000	20,9864	10,4932	10,4932	-21	57	-61	-72	29	217	27	-15	-153
6250	0,0000	20,9864	10,4932	10,4932	-30	42	-59	-73	31	217	27	-14	-153
6260	0,0000	20,9864	0,0000	10,4932	-23	30	-48	-76	32	218	26	-15	-153
6270	0,0000	20,9864	10,4932	20,9864	-39	41	-67	-75	29	220	27	-15	-154
6300	0,0000	20,9864	0,0000	20,9864	-41	57	-75	-74	29	216	28	-15	-153
6310	0,0000	20,9864	0,0000	20,9864	-56	31	-59	-78	22	218	27	-15	-153
6320	0,0000	20,9864	10,4932	20,9864	-56	31	-59	-77	25	217	27	-15	-153
6330	10,4932	20,9864	10,4932	20,9864	-46	3	-42	-75	24	220	27	-15	-153
6340	10,4932	20,9864	10,4932	20,9864	-40	-23	-44	-77	28	220	27	-15	-153
6350	0,0000	20,9864	10,4932	20,9864	-38	-31	-46	-75	29	221	28	-14	-153
6360	0,0000	20,9864	0,0000	20,9864	-40	-34	-42	-76	28	220	28	-15	-153
6370	0,0000	20,9864	10,4932	20,9864	-46	-29	-61	-77	29	216	27	-16	-153
6380	10,4932	20,9864	0,0000	20,9864	-35	-41	-44	-76	31	219	27	-15	-154
6390	0,0000	20,9864	10,4932	20,9864	-31	-51	-28	-77	25	219	28	-15	-153
6400	0,0000	20,9864	10,4932	20,9864	-38	-82	-64	-75	29	219	27	-15	-153
6430	0,0000	20,9864	0,0000	20,9864	-56	-103	-92	-74	26	219	28	-15	-153
6440	0,0000	20,9864	10,4932	20,9864	-59	-112	-84	-74	30	215	27	-16	-154
6450	10,4932	20,9864	0,0000	20,9864	-49	-103	-93	-75	30	217	27	-15	-153
6460	10,4932	20,9864	0,0000	20,9864	-50	-98	-99	-74	31	226	27	-15	-154
6470	10,4932	20,9864	10,4932	20,9864	-50	-98	-99	-75	29	220	27	-15	-154
6480	0,0000	20,9864	0,0000	20,9864	-56	-106	-100	-75	32	215	27	-15	-153
6490	10,4932	20,9864	0,0000	20,9864	-47	-116	-87	-73	32	221	27	-14	-154
6500	10,4932	20,9864	0,0000	20,9864	-40	-122	-94	-78	32	219	27	-15	-154
6510	0,0000	20,9864	0,0000	20,9864	-33	-162	-96	-76	25	219	26	-15	-154
6520	0,0000	20,9864	10,4932	20,9864	-32	-157	-92	-76	28	220	27	-16	-154
6550	10,4932	20,9864	10,4932	20,9864	-35	-164	-87	-72	33	223	27	-16	-154
6560	0,0000	20,9864	0,0000	20,9864	-54	-160	-86	-75	32	221	27	-15	-154
6570	10,4932	20,9864	0,0000	20,9864	-58	-168	-91	-76	33	219	26	-15	-153
6580	0,0000	20,9864	0,0000	10,4932	-50	-153	-99	-75	32	220	27	-16	-154
6590	0,0000	20,9864	10,4932	10,4932	-47	-169	-96	-73	27	221	26	-14	-154
6600	0,0000	20,9864	10,4932	10,4932	-48	-182	-96	-67	30	219	26	-16	-154
6610	10,4932	20,9864	0,0000	10,4932	-51	-171	-92	-76	30	220	27	-15	-154
6620	10,4932	20,9864	10,4932	10,4932	-46	-166	-117	-72	32	220	27	-16	-154
6630	0,0000	20,9864	0,0000	10,4932	-46	-166	-117	-76	28	220	25	-16	-153
6640	0,0000	20,9864	10,4932	10,4932	-44	-175	-107	-73	30	212	26	-16	-153
6650	10,4932	20,9864	0,0000	10,4932	-36	-168	-97	-74	30	222	26	-15	-153
6680	0,0000	20,9864	0,0000	10,4932	-46	-154	-91	-73	32	220	26	-15	-155
6690	0,0000	20,9864	0,0000	10,4932	-28	-123	-99	-74	28	222	25	-14	-153
6700	10,4932	20,9864	0,0000	10,4932	-38	-109	-97	-77	32	217	26	-16	-154
6710	10,4932	20,9864	0,0000	10,4932	-27	-110	-108	-72	29	219	25	-15	-154
6720	0,0000	10,4932	0,0000	10,4932	-30	-105	-104	-69	29	220	25	-14	-154
6730	0,0000	20,9864	0,0000	10,4932	-12	-111	-87	-73	32	217	26	-16	-154
6740	10,4932	20,9864	10,4932	10,4932	-15	-90	-89	-75	30	220	25	-16	-154
6750	0,0000	20,9864	10,4932	10,4932	-13	-96	-81	-73	28	220	26	-16	-154
6760	0,0000	20,9864	10,4932	10,4932	-21	-109	-92	-74	27	224	25	-15	-154
6770	10,4932	20,9864	10,4932	10,4932	-11	-110	-94	-75	29	221	26	-15	-154
6800	0,0000	20,9864	0,0000	10,4932	-45	-97	-90	-70	33	222	26	-15	-154
6810	10,4932	20,9864	0,0000	10,4932	-51	-75	-96	-68	36	219	26	-16	-154
6820	0,0000	20,9864	0,0000	10,4932	-57	-83	-90	-69	28	215	25	-15	-154
6830	0,0000	20,9864	0,0000	10,4932	-59	-60	-66	-75	28	215	25	-15	-153
6840	0,0000	20,9864	0,0000	10,4932	-66	-73	-73	-73	29	222	25	-16	-153
6850	10,4932	20,9864	0,0000	10,4932	-61	-51	-76	-75	30	216	25	-15	-154
6860	0,0000	20,9864	0,0000	10,4932	-77	-39	-87	-74	30	219	25	-16	-154
6870	0,0000	20,9864	0,0000	10,4932	-62	-43	-78	-72	28	221	26	-15	-154
6880	0,0000	20,9864	0,0000	10,4932	-69	-48	-70	-72	31	217	25	-16	-154
6890	0,0000	20,9864	0,0000	10,4932	-71	-59	-89	-77	32	218	25	-16	-154
6900	0,0000	20,9864	0,0000	10,4932	-53	-82	-78	-73	25	221	25	-15	-154
6930	10,4932	31,4795	0,0000	10,4932	-49	-70	-86	-73	33	223	25	-15	-154
6940	0,0000	20,9864	0,0000	10,4932	-49	-70	-86	-75	30	219	24	-16	-154
6950	0,0000	20,9864	0,0000	10,4932	-45	-104	-106	-73	25	221	25	-16	-154
6960	0,0000	20,9864	0,0000	10,4932	-43	-115	-94	-73	31	224	25	-16	-154
6970	10,4932	20,9864	0,0000	10,4932	-35	-130	-113	-77	31	221	24	-15	-153
6980	10,4932	20,9864	0,0000	10,4932	-31	-138	-107	-70	30	220	25	-15	-154
6990	0,0000	20,9864	0,0000	10,4932	-35	-120	-95	-73	32	220	25	-15	-154
7000	0,0000	20,9864	0,0000	10,4932	-34	-85	-105	-72	25	223	24	-16	-154
7010	10,4932	20,9864	0,0000	10,4932	-46	-69	-106	-71	24	214	25	-15	-154
7020	10,4932	20,9864	0,0000	10,4932	-48	-57	-87	-70	30	219	25	-15	-154
7050	10,4932	20,9864	0,0000	10,4932	-53	-38	-71	-76	30	223	25	-16	-153
7060	0,0000	20,9864	0,0000	10,4932	-57	-45	-76	-67	30	225	24	-16	-154
